geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	database	userId
GO:0032940	secretion by cell	http://amigo.geneontology.org/amigo/term/GO:0032940	1406	83	49.640936595632724	1.6720071314549314	2.4252577937033948e-6	7.009919350729631e-5	25;136;335;558;613;654;673;801;820;960;1118;1407;1511;1604;1778;1803;1855;1938;1991;2149;2260;2683;3133;3418;3615;3708;4353;5020;5021;5045;5223;5236;5294;5467;5552;5578;5657;5717;5734;5834;5873;6348;6647;6709;6711;6720;6810;6993;7040;7057;7128;7133;7293;7376;7430;7476;8013;8027;8398;8514;8651;8767;8864;8874;9024;10125;10396;10450;10788;11001;11315;22927;23413;27230;56253;60412;64333;79888;84433;114548;116841;131450;138050	geneontology_Biological_Process	BCR;PER2;B4GALT1;ABL1;LPCAT1;HGSNAT;NR4A3;TNFAIP3;CAMP;ARHGEF7;ATP8A1;ITPR1;TNFRSF4;DYNLT1;SNAP47;THBS1;DYNC1H1;NCS1;RASGRP1;EZR;EXOC4;BMP6;SOCS1;TGFB1;PPARD;PTGER4;FGFR1;HABP4;DPP4;STAM;CARD11;PLA2G6;FURIN;KCNAB2;NR1H2;NLRP3;TNFRSF1B;CD200R1;ARHGAP9;RIPK2;PGM1;SERP1;CRTAM;EEF2;IQGAP2;PRKCA;PRTN3;SLC27A2;BRSK2;STX4;AXL;F2R;OXTR;SPTBN1;WNT7A;CTSG;PYGB;APOA1;CD44;ELANE;CD55;ADORA2B;PSMD11;SOD1;RAB27A;CRY1;SPTAN1;CCL3;SREBF1;CHIT1;PARK7;OXT;MPO;CALM1;IDH2;PIK3CG;SRGN;PGAM1;HLA-E;PPIE;BRAF;IMPDH2;DVL1
GO:1902653	secondary alcohol biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:1902653	65	12	2.2949223888450407	5.228934999426802	2.4651077944470856e-6	7.112193248979038e-5	335;1717;2194;4047;4597;6319;6647;6720;6721;8720;9619;23541	geneontology_Biological_Process	MVD;LSS;SEC14L2;FASN;SREBF2;DHCR7;SCD;MBTPS1;ABCG1;APOA1;SOD1;SREBF1
GO:0051896	regulation of protein kinase B signaling	http://amigo.geneontology.org/amigo/term/GO:0051896	200	22	7.0612996579847405	3.1155737704918036	2.477469288164613e-6	7.134932347795593e-5	558;940;942;1739;1839;2069;2099;2254;2260;2889;5294;5295;5979;6348;7040;7057;8644;11315;23239;29851;50852;145957	geneontology_Biological_Process	PIK3R1;RAPGEF1;CD86;FGF9;THBS1;NRG4;EREG;TGFB1;AKR1C3;FGFR1;RET;CD28;PHLPP1;ICOS;DLG1;TRAT1;AXL;ESR1;CCL3;HBEGF;PARK7;PIK3CG
HP:0005368	Abnormality of humoral immunity	http://compbio.charite.de/hpoweb/showterm?id=HP:0005368	170	20	6.002104709287029	3.3321644604190412	2.503802875031269e-6	7.197755340748735e-5	3594;843;8792;3702;7040;29851;940;5295;4791;115650;1991;7374;84433;1493;3543;5336;7133;3551;79087;1277	phenotype_Human_Phenotype_Ontology	PIK3R1;ALG12;CTLA4;IL12RB1;TNFRSF11A;TGFB1;CD28;CARD11;IGLL1;ITK;TNFRSF1B;TNFRSF13C;ICOS;COL1A1;PLCG2;IKBKB;CASP10;ELANE;NFKB2;UNG
GO:0051090	regulation of DNA-binding transcription factor activity	http://amigo.geneontology.org/amigo/term/GO:0051090	384	33	13.557695343330701	2.4340420081967213	2.529876979684431e-6	7.259607347469235e-5	943;1491;1540;2099;2175;3398;3551;4092;4791;4914;5195;5584;5588;5607;5621;5970;7040;7098;7128;7293;8061;8767;8792;8877;9817;9908;10892;11315;11331;27148;84433;114548;133746	geneontology_Biological_Process	NTRK1;CTH;PEX14;TNFAIP3;JMY;MALT1;TNFRSF4;G3BP2;TNFRSF11A;TGFB1;PRNP;CARD11;FANCA;NLRP3;RIPK2;PRKCQ;PRKCI;ID2;MAP2K5;KEAP1;SMAD7;FOSL1;IKBKB;SPHK1;ESR1;TNFRSF8;PHB2;STK36;TLR3;PARK7;RELA;CYLD;NFKB2
HP:0000164	Abnormality of the dentition	http://compbio.charite.de/hpoweb/showterm?id=HP:0000164	628	46	22.172480926072083	2.074643796216314	2.5501099789604353e-6	7.30450566995034e-5	2260;28514;80326;197131;6228;23129;5295;1717;3313;2317;5932;1855;3914;5980;5116;4914;2591;9791;84876;10804;7040;29072;2972;9451;25;1235;1277;1991;2073;2132;1145;80055;191;6497;51604;6595;5604;3560;8792;2673;6775;673;4854;6904;9150;4094	phenotype_Human_Phenotype_Ontology	PLXND1;PIK3R1;NTRK1;ABL1;MAF;CHRNE;PIGT;PGAP1;STAT4;SMARCA2;SKI;ORAI1;PCNT;DHCR7;GFPT1;TNFRSF11A;NOTCH3;BRF1;TGFB1;CCR6;UBR1;FGFR1;GJB6;CTDP1;COL1A1;DLL1;WNT10A;TBCD;LAMB3;GALNT3;HSPA9;MAP2K1;EXT2;SETD2;REV3L;FLNB;ELANE;IL2RB;PTDSS1;AHCY;RBBP8;RPS23;BRAF;EIF2AK3;ERCC5;DVL1
GO:0015031	protein transport	http://amigo.geneontology.org/amigo/term/GO:0015031	1839	102	64.9286503551697	1.5709551860703146	2.5760675672614752e-6	7.353413986207389e-5	25;335;382;613;654;784;868;1277;1314;1459;1803;2149;2254;3133;3418;3708;3838;5116;5138;5195;5264;5295;5467;5552;5578;5584;5621;5734;5770;5867;5873;5903;5905;6228;6348;6431;6432;6711;6720;6721;6810;6993;7040;7128;7133;7293;7376;7430;7534;7884;8027;8310;8398;8527;8644;8651;8720;8767;8851;8864;9024;9482;9495;9619;9709;9804;9984;10125;10155;10267;10425;10717;10947;11001;11015;11127;11315;11331;23062;26061;27131;27230;29072;51268;51272;51429;55014;56253;60412;79139;79720;80055;80824;81693;84433;92609;114548;116841;116986;131450;134266;390916	geneontology_Biological_Process	VPS37B;BCR;PER2;DUSP16;PIK3R1;RAMP1;ABL1;AP3M2;DERL1;PEX14;TNFAIP3;PGAP1;CBLB;PHYH;GGA2;CDK5R1;SRSF7;AP4B1;ARF6;COPA;BET1L;ITPR1;SNX9;FGF9;PDE2A;TNFRSF4;DYNLT1;SNAP47;PCNT;NUDT19;SREBF2;RASGRP1;EZR;EXOC4;RANBP2;BMP6;SOCS1;TGFB1;RANGAP1;AMN;PPARD;AKR1C3;PTGER4;KPNA2;DPP4;STAM;PRNP;SLBP;AGAP2;CARD11;PLA2G6;TOMM20;AKAP5;CSNK2A2;TRIM28;MBTPS1;NR1H2;ACOX3;ARIH2;SRSF6;NLRP3;TNFRSF1B;PTPN1;DGKD;CD200R1;RIPK2;KIF3A;PRKCI;COL1A1;SERP1;CRTAM;PIPOX;PRKCA;SLC27A2;BRSK2;STX4;TIMM50;F2R;STX8;GRPEL2;HERPUD1;SPTBN1;ABCG1;APOA1;SETD2;KDELR3;CACNB3;PHB2;RAB27A;HACL1;CCL3;SREBF1;PARK7;YWHAZ;IDH2;SRGN;RPS23;RAB4A;HLA-E;THOC1;STX17;SNX5
HP:0006824	Cranial nerve paralysis	http://compbio.charite.de/hpoweb/showterm?id=HP:0006824	216	23	7.62620363062352	3.015917370425567	2.576419065869473e-6	7.353413986207389e-5	5657;9791;5195;2132;23129;2673;6775;1145;2175;4771;4854;1291;1292;8514;3418;5980;6497;114548;7040;57731;8139;1493;23529	phenotype_Human_Phenotype_Ontology	PLXND1;SPTBN4;CHRNE;PEX14;STAT4;SKI;NF2;CTLA4;GFPT1;NOTCH3;TGFB1;CLCF1;KCNAB2;FANCA;NLRP3;PRTN3;EXT2;GAN;REV3L;COL6A1;COL6A2;PTDSS1;IDH2
GO:0031667	response to nutrient levels	http://amigo.geneontology.org/amigo/term/GO:0031667	457	37	16.13506971849513	2.2931416253868457	2.590307431549199e-6	7.379827576896699e-5	191;335;462;784;1277;1609;1791;1938;2308;3178;3191;3939;3992;4353;4914;5020;5467;5970;6198;6647;6652;6720;6721;7040;7481;8644;8942;9451;10458;10999;22933;23235;23530;54434;57521;79602;83667	geneontology_Biological_Process	WNT11;SIRT2;NTRK1;ADIPOR2;DNTT;FOXO1;SIK2;SESN2;HNRNPL;SREBF2;TGFB1;SORD;PPARD;AKR1C3;LDHA;RPTOR;DGKQ;KYNU;SSH1;BAIAP2;SERPINC1;COL1A1;FADS1;EEF2;APOA1;CACNB3;HNRNPA1;SOD1;RPS6KB1;SREBF1;AHCY;RELA;OXT;NNT;MPO;SLC27A4;EIF2AK3
R-HSA-1640170	Cell Cycle	http://reactome.org/PathwayBrowser/#/R-HSA-1640170	609	45	21.501657458563535	2.0928619147952103	2.6077442305538767e-6	7.416238324250186e-5	10000;1027;1028;10403;10734;1453;1459;1778;1876;23175;23198;23291;246184;25;25777;3065;3796;4001;4175;4926;5116;5500;5525;5527;5528;5578;55844;5711;5717;5903;5905;5932;5981;6118;6119;7013;7534;8317;84296;8556;8607;894;902;91768;9184	pathway_Reactome	PPP2R5C;TERF1;CCNH;ABL1;MCM6;CABLES1;CDKN1B;PSMD5;RFC1;SUN2;PCNT;DYNC1H1;CSNK1D;RANBP2;RANGAP1;PSME4;RPA2;PPP1CB;CSNK2A2;RUVBL1;CDC14A;CDKN1C;FBXW11;CCND2;BUB3;NDC80;GINS4;NUMA1;PRKCA;HDAC1;LMNB1;AKT3;LPIN1;PPP2R5A;CDC7;PSMD11;PPP2R5D;CDC26;PPP2R2D;KIF2A;YWHAZ;RBBP8;E2F6;STAG3;RPA3
HP:0011893	Abnormal leukocyte count	http://compbio.charite.de/hpoweb/showterm?id=HP:0011893	232	24	8.1911076032623	2.9300066807132947	2.6149849967627148e-6	7.423574163715328e-5	843;7174;25;613;2175;6789;29851;5295;4791;5826;9451;5873;10999;114548;7040;925;115650;1991;84433;1493;3543;7128;5096;3575	phenotype_Human_Phenotype_Ontology	BCR;PIK3R1;ABL1;TNFAIP3;CTLA4;TGFB1;PCCB;CARD11;IGLL1;FANCA;IL7R;NLRP3;ABCD4;TNFRSF13C;ICOS;TPP2;CD8A;CASP10;ELANE;RAB27A;STK4;SLC27A4;NFKB2;EIF2AK3
GO:0098657	import into cell	http://amigo.geneontology.org/amigo/term/GO:0098657	748	52	26.409260720862928	1.969006272065797	2.624612775115054e-6	7.437648230690808e-5	25;27;335;382;483;558;613;801;921;1455;1609;1991;2889;3543;3676;4864;5169;5294;5295;5336;5338;5621;5657;5770;5867;5873;6558;7040;7057;7376;7410;7430;7525;8398;8527;8864;9261;10267;10458;10723;11277;11315;26999;27131;28514;29904;50489;51429;55576;58191;81539;81693	geneontology_Biological_Process	ATP1B3;BCR;PER2;PIK3R1;RAMP1;ABL1;RAPGEF1;SLC38A1;ARF6;VAV2;SNX9;CD5;THBS1;YES1;ENPP3;EZR;TGFB1;PLD2;AMN;PRNP;PLA2G6;IGLL1;SLC12A2;DGKQ;ITGA4;NR1H2;SLC12A7;CYFIP2;PTPN1;DGKD;BAIAP2;PLCG2;DLL1;PRTN3;AXL;CD207;CXCL16;APOA1;ABL2;ELANE;MAPKAPK2;EEF2K;CSNK1G2;RAB27A;PARK7;STAB2;CALM1;PIK3CG;RAB4A;NPC1;TREX1;SNX5
R-HSA-2454202	Fc epsilon receptor (FCERI) signaling	http://reactome.org/PathwayBrowser/#/R-HSA-2454202	128	17	4.519231781110234	3.7617012853949334	2.6833113020430233e-6	7.590482379455984e-5	10125;10892;23198;23291;3551;3702;3708;4772;5295;5336;5588;5711;5717;5970;7410;801;84433	pathway_Reactome	PIK3R1;MALT1;PSMD5;VAV2;NFATC1;ITPR1;RASGRP1;PSME4;CARD11;ITK;FBXW11;PRKCQ;PLCG2;IKBKB;PSMD11;RELA;CALM1
GO:0002702	positive regulation of production of molecular mediator of immune response	http://amigo.geneontology.org/amigo/term/GO:0002702	89	14	3.1422783478032095	4.455365963931078	2.6975956260999467e-6	7.617359564054567e-5	940;2956;3133;3565;3805;6810;7040;7293;7374;8013;10892;23529;114548;118460	geneontology_Biological_Process	NR4A3;MALT1;KIR2DL4;TNFRSF4;TGFB1;CD28;CLCF1;IL4;NLRP3;STX4;MSH6;HLA-E;UNG;EXOSC6
HP:0002719	Recurrent infections	http://compbio.charite.de/hpoweb/showterm?id=HP:0002719	552	42	19.489187056037885	2.1550411455970973	2.7162245985756783e-6	7.656388133967479e-5	3575;7293;3594;3587;6789;10892;29851;925;5295;10804;115650;1991;7374;3543;5873;4791;7174;2175;5336;79087;3313;1277;1291;1292;330;29072;50615;84433;1493;5591;27148;5657;8792;613;3702;673;1717;4854;138050;7040;84876;5116	phenotype_Human_Phenotype_Ontology	BCR;PIK3R1;ALG12;HGSNAT;IL21R;MALT1;ORAI1;CTLA4;IL12RB1;TNFRSF4;PCNT;DHCR7;TNFRSF11A;NOTCH3;TGFB1;IL10RA;CARD11;IGLL1;ITK;FANCA;GJB6;IL7R;PRKDC;TNFRSF13C;ICOS;COL1A1;PLCG2;PRTN3;HSPA9;TPP2;CD8A;SETD2;COL6A1;ELANE;STK36;COL6A2;RAB27A;STK4;BIRC3;NFKB2;BRAF;UNG
HP:0040072	Abnormality of forearm bone	http://compbio.charite.de/hpoweb/showterm?id=HP:0040072	171	20	6.037411207576953	3.3126781185452456	2.7434992974084693e-6	7.705991148241143e-5	2317;51604;7704;7476;2132;79087;5116;2175;5922;9791;23129;5980;6497;7040;673;1717;2254;2260;5604;4094	phenotype_Human_Phenotype_Ontology	PLXND1;ALG12;MAF;PIGT;SKI;FGF9;PCNT;DHCR7;TGFB1;FGFR1;FANCA;RASA2;ZBTB16;WNT7A;MAP2K1;EXT2;REV3L;FLNB;PTDSS1;BRAF
GO:0033002	muscle cell proliferation	http://amigo.geneontology.org/amigo/term/GO:0033002	171	20	6.037411207576953	3.3126781185452456	2.7434992974084693e-6	7.705991148241143e-5	1027;1839;1991;2069;2081;2254;2260;2627;3398;4209;4854;5467;5591;6198;7057;7128;7434;8013;23493;27250	geneontology_Biological_Process	PDCD4;VIPR2;NR4A3;ERN1;TNFAIP3;CDKN1B;MEF2D;FGF9;THBS1;EREG;NOTCH3;PPARD;FGFR1;PRKDC;ID2;GATA6;HEY2;ELANE;RPS6KB1;HBEGF
HP:0003565	Elevated erythrocyte sedimentation rate	http://compbio.charite.de/hpoweb/showterm?id=HP:0003565	27	8	0.95327545382794	8.392117900314622	2.8345462484979933e-6	7.933740519082432e-5	7040;11277;1493;5657;3560;114548;3702;6775	phenotype_Human_Phenotype_Ontology	STAT4;CTLA4;TGFB1;ITK;NLRP3;PRTN3;IL2RB;TREX1
HP:0025021	Abnormal erythrocyte sedimentation rate	http://compbio.charite.de/hpoweb/showterm?id=HP:0025021	27	8	0.95327545382794	8.392117900314622	2.8345462484979933e-6	7.933740519082432e-5	7040;11277;1493;5657;3560;114548;3702;6775	phenotype_Human_Phenotype_Ontology	STAT4;CTLA4;TGFB1;ITK;NLRP3;PRTN3;IL2RB;TREX1
GO:0034341	response to interferon-gamma	http://amigo.geneontology.org/amigo/term/GO:0034341	187	21	6.602315180215732	3.180702439490903	3.000466134217561e-6	8.383407658517346e-5	960;2317;3113;3118;3127;3133;3594;3662;3716;6198;6348;6810;7098;7376;8638;8651;8942;9021;9482;58191;65010	geneontology_Biological_Process	IRF4;IL12RB1;JAK1;SOCS1;NR1H2;KYNU;HLA-DQA2;OASL;STX4;CXCL16;STX8;HLA-DRB5;SLC26A6;SOCS3;CD44;FLNB;HLA-DPA1;TLR3;RPS6KB1;CCL3;HLA-E
PA444435	Hepatitis	https://www.pharmgkb.org/disease/PA444435	234	24	8.261720599842146	2.904963888570446	3.040303442780612e-6	8.479837588393e-5	5133;2875;6554;7098;7040;3113;3105;9021;8651;3804;1493;3565;6775;3811;6720;9437;942;3809;3716;3575;8638;29851;3669;643	disease_GLAD4U	NCR1;CD86;ISG20;STAT4;PDCD1;CTLA4;JAK1;SOCS1;TGFB1;SLC10A1;IL4;KIR3DL1;IL7R;ICOS;KIR2DL3;OASL;KIR2DS4;SOCS3;CXCR5;HLA-DPA1;TLR3;SREBF1;GPT;HLA-A
GO:0051056	regulation of small GTPase mediated signal transduction	http://amigo.geneontology.org/amigo/term/GO:0051056	318	29	11.227466456195737	2.582951382054383	3.215263773892474e-6	8.952148752274745e-5	25;335;382;394;613;2149;2151;2889;3707;4914;5922;5924;6494;6993;7410;8477;8567;8874;9265;9267;10125;10672;11214;51306;64333;64857;91614;116984;121512	geneontology_Biological_Process	CYTH3;BCR;MADD;ITPKB;NTRK1;ABL1;RAPGEF1;F2RL2;GNA13;ARHGEF7;ARF6;VAV2;DYNLT1;SIPA1;RASGRP1;AKAP13;RASGRF2;PLEKHG2;RASA2;FGD4;ARHGAP9;CYTH1;ARHGAP5;F2R;GPR65;APOA1;FAM13B;DEPDC7;ARAP2
PA447163	Spondylarthropathies	https://www.pharmgkb.org/disease/PA447163	103	15	3.6365693238621413	4.124766686441046	3.235548345248418e-6	8.99290452817213e-5	3811;3812;5133;3105;864;1493;7133;3802;3804;133746;3809;3133;5734;1235;8792	disease_GLAD4U	JMY;PDCD1;CTLA4;RUNX3;TNFRSF11A;CCR6;KIR2DL1;PTGER4;KIR3DL1;TNFRSF1B;KIR2DL3;KIR2DS4;KIR3DL2;HLA-E;HLA-A
HP:0011025	Abnormality of cardiovascular system physiology	http://compbio.charite.de/hpoweb/showterm?id=HP:0011025	856	57	30.22236253617469	1.8860206554591419	3.2559871765425186e-6	9.03394630202372e-5	23171;801;51422;613;6775;79753;23498;2260;9184;27235;11277;462;54941;10000;6497;5500;894;5979;10681;5932;2627;673;1277;5604;3594;5657;1583;2132;8792;1716;4791;2767;1235;8942;4854;10019;4914;335;2908;4001;10155;1493;1604;5826;3587;2639;2956;5589;5096;5195;5236;5264;5318;5922;23529;3178;5250	phenotype_Human_Phenotype_Ontology	BCR;NTRK1;RNF125;PEX14;PHYH;GNB5;NR3C1;STAT4;SKI;CTLA4;IL12RB1;GCDH;TNFRSF11A;NOTCH3;CCR6;IL10RA;FGFR1;RET;CLCF1;PCCB;PPP1CB;TRIM28;KYNU;RASA2;SLC25A3;PRKAG2;ABCD4;SH2B3;DGUOK;PKP2;SERPINC1;CCND2;COL1A1;GPD1L;PGM1;BUB3;GATA6;PRTN3;CYP11A1;LMNB1;AKT3;MAP2K1;EXT2;APOA1;SNIP1;COQ2;HNRNPA1;HAAO;CD55;MSH6;PRKCSH;CALM1;RBBP8;NFKB2;TREX1;BRAF;GNA11
HP:0002973	Abnormality of the forearm	http://compbio.charite.de/hpoweb/showterm?id=HP:0002973	173	20	6.1080242041568	3.274381261683451	3.286387572298821e-6	9.086633416047054e-5	2317;51604;7704;7476;2132;79087;5116;2175;5922;9791;23129;5980;6497;7040;673;1717;2254;2260;5604;4094	phenotype_Human_Phenotype_Ontology	PLXND1;ALG12;MAF;PIGT;SKI;FGF9;PCNT;DHCR7;TGFB1;FGFR1;FANCA;RASA2;ZBTB16;WNT7A;MAP2K1;EXT2;REV3L;FLNB;PTDSS1;BRAF
GO:1903708	positive regulation of hemopoiesis	http://amigo.geneontology.org/amigo/term/GO:1903708	173	20	6.1080242041568	3.274381261683451	3.286387572298821e-6	9.086633416047054e-5	558;864;942;1540;2113;3398;3565;3575;3594;3635;3707;5578;7040;7704;8651;8744;8767;10125;10892;114548	geneontology_Biological_Process	ITPKB;CD86;MALT1;IL12RB1;INPP5D;RUNX3;RASGRP1;SOCS1;TGFB1;ETS1;IL4;IL7R;NLRP3;RIPK2;ID2;TNFSF9;PRKCA;AXL;ZBTB16;CYLD
GO:0035239	tube morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0035239	775	53	27.36253617469087	1.9369549540887459	3.3915248117688535e-6	9.361078709225435e-5	25;578;639;1739;1855;2034;2043;2069;2099;2113;2254;2260;2324;2627;2683;3398;3716;3726;4092;4854;5140;5294;5578;5598;5607;5979;6497;6789;7040;7057;7098;7128;7410;7476;7481;7976;8013;8877;9047;9451;10000;10267;10352;10672;11331;23129;23462;23493;28514;29072;55576;79602;113026	geneontology_Biological_Process	WNT11;PLXND1;B4GALT1;RAMP1;ABL1;BAK1;SH2D2A;ADIPOR2;NR4A3;TNFAIP3;GNA13;SKI;VAV2;FGF9;THBS1;EREG;JAK1;PRDM1;PDE3B;EPHA4;NOTCH3;TGFB1;EPAS1;ETS1;FGFR1;RET;HEY1;ID2;MAP2K5;GATA6;DLG1;DLL1;WARS2;SMAD7;PRKCA;HEY2;SPHK1;AKT3;MAPK7;ESR1;WNT7A;PLCD3;SETD2;PHB2;TLR3;JUNB;STK4;STAB2;FLT4;PIK3CG;FZD3;EIF2AK3;DVL1
GO:0051301	cell division	http://amigo.geneontology.org/amigo/term/GO:0051301	557	42	19.6657195474875	2.135696072476836	3.4081343955882915e-6	9.390648509366632e-5	382;643;801;894;900;904;1104;1778;2069;2254;2260;2908;3796;4926;5500;5932;6711;6867;6993;7013;7040;7476;7704;8317;8556;8607;9024;9150;9184;9253;10403;10907;22933;26524;28514;29072;50855;51429;55844;84552;91768;246184	geneontology_Biological_Process	CCNT1;TERF1;SIRT2;PARD6A;CABLES1;NR3C1;PARD6G;ARF6;TACC1;SNX9;FGF9;CCNG1;DYNLT1;NUMBL;TXNL4A;EREG;DYNC1H1;TGFB1;FGFR1;RCC1;PPP1CB;CTDP1;RUVBL1;CDC14A;CCND2;BUB3;DLL1;NDC80;NUMA1;LATS2;BRSK2;ZBTB16;SPTBN1;WNT7A;SETD2;CXCR5;CDC7;CDC26;PPP2R2D;KIF2A;CALM1;RBBP8
GO:0003006	developmental process involved in reproduction	http://amigo.geneontology.org/amigo/term/GO:0003006	635	46	22.41962641410155	2.0517737071241657	3.4280161302913115e-6	9.429116561488675e-5	558;578;639;654;1027;1028;1235;1656;1739;2034;2069;2099;2175;2254;2627;2683;3726;4216;4914;5467;5591;5604;6198;6595;6615;6647;6789;7040;7098;7476;7704;8061;8644;9021;10155;11331;22933;23198;23462;23493;29072;54852;55224;57599;65010;113026	geneontology_Biological_Process	SIRT2;B4GALT1;NTRK1;BAK1;CDKN1B;SMARCA2;FGF9;WDR48;PAQR5;EREG;DDX6;PRDM1;BMP6;TGFB1;CCR6;PSME4;EPAS1;PPARD;AKR1C3;TRIM28;FANCA;PRKDC;CDKN1C;HEY1;GATA6;DLG1;FOSL1;HEY2;AXL;SLC26A6;ZBTB16;SOCS3;ESR1;WNT7A;MAP2K1;PLCD3;SETD2;PHB2;TLR3;SOD1;RPS6KB1;SNAI1;JUNB;STK4;ETNK2;MAP3K4
R-HSA-168164	Toll Like Receptor 3 (TLR3) Cascade	http://reactome.org/PathwayBrowser/#/R-HSA-168164	91	14	3.2128913443830567	4.357445832855669	3.537686788401828e-6	9.697280514989246e-5	1326;1846;23291;330;3551;4791;4793;5528;5598;5604;5970;7098;8767;9261	pathway_Reactome	MAP3K8;DUSP4;NFKBIB;RIPK2;FBXW11;IKBKB;MAPK7;MAP2K1;MAPKAPK2;TLR3;PPP2R5D;RELA;BIRC3;NFKB2
GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	http://amigo.geneontology.org/amigo/term/GO:0002824	91	14	3.2128913443830567	4.357445832855669	3.537686788401828e-6	9.697280514989246e-5	940;2956;3133;3565;3594;5588;7040;7374;8767;10892;23529;114548;115650;118460	geneontology_Biological_Process	MALT1;IL12RB1;TGFB1;CD28;CLCF1;IL4;NLRP3;TNFRSF13C;RIPK2;PRKCQ;MSH6;HLA-E;UNG;EXOSC6
GO:0038061	NIK/NF-kappaB signaling	http://amigo.geneontology.org/amigo/term/GO:0038061	117	16	4.130860299921073	3.873285184760595	3.567673909854463e-6	9.762676063289034e-5	330;1540;1739;4791;5966;5970;7098;7430;8795;8877;9020;9618;10892;23291;27250;114548	geneontology_Biological_Process	PDCD4;MALT1;REL;MAP3K14;EZR;TRAF4;TNFRSF10B;NLRP3;FBXW11;DLG1;SPHK1;TLR3;RELA;CYLD;BIRC3;NFKB2
HP:0002665	Lymphoma	http://compbio.charite.de/hpoweb/showterm?id=HP:0002665	79	13	2.7892133649039725	4.660812314889925	3.6436028121311637e-6	9.952363018578836e-5	330;10892;5295;1493;940;7133;2956;29851;4791;115650;843;3702;3575	phenotype_Human_Phenotype_Ontology	PIK3R1;MALT1;CTLA4;CD28;ITK;IL7R;TNFRSF1B;TNFRSF13C;ICOS;CASP10;MSH6;BIRC3;NFKB2
GO:0060341	regulation of cellular localization	http://amigo.geneontology.org/amigo/term/GO:0060341	818	55	28.880715601157586	1.9043849452883885	3.6600202086845e-6	9.952363018578836e-5	25;136;382;578;673;784;801;1459;1540;1609;1739;1778;1855;2149;3002;4771;4926;5116;5138;5295;5525;5584;5604;5621;5770;5905;6711;6720;6721;6810;7013;7040;7430;7476;7534;8398;8514;8851;8864;9024;9451;9482;9495;10155;10403;10425;11315;23171;23413;29072;50855;54434;83593;83667;84552	geneontology_Biological_Process	TERF1;PER2;PIK3R1;ABL1;BAK1;PARD6A;PARD6G;CDK5R1;ARF6;RASSF5;NF2;SESN2;PDE2A;PCNT;DYNC1H1;SREBF2;NCS1;EZR;TGFB1;RANGAP1;PRNP;PLA2G6;AKAP5;CSNK2A2;DGKQ;KCNAB2;TRIM28;GZMB;ARIH2;SSH1;PTPN1;PRKCI;GPD1L;DLG1;NDC80;NUMA1;BRSK2;STX4;F2R;STX8;SPTBN1;WNT7A;MAP2K1;SETD2;CACNB3;PPP2R5A;ADORA2B;SREBF1;PARK7;CALM1;YWHAZ;CYLD;BRAF;EIF2AK3;DVL1
C0557874	Global developmental delay	http://www.disgenet.org/web/DisGeNET/menu/C0557874	578	43	20.4071560115759	2.1071039970296876	3.6742427474978356e-6	9.952363018578836e-5	10717;11277;1717;1855;191;2073;2132;2175;2260;2627;2683;271;2775;28960;29072;2972;3418;3708;3796;435;4864;4914;501;5096;5116;51604;5195;5528;5604;5860;5979;613;6497;6509;673;8398;8514;8792;894;8942;9150;9184;9451	disease_Disgenet	BCR;B4GALT1;NTRK1;SLC1A4;PEX14;PIGT;SKI;AP4B1;ITPR1;PCNT;DHCR7;GNAO1;TNFRSF11A;BRF1;DCPS;FGFR1;RET;PCCB;PLA2G6;KCNAB2;FANCA;KYNU;CTDP1;ASL;CCND2;BUB3;GATA6;AMPD2;MAP2K1;EXT2;SETD2;PPP2R5D;AHCY;ALDH7A1;KIF2A;IDH2;NPC1;TREX1;BRAF;EIF2AK3;ERCC5;QDPR;DVL1
C1864897	Cognitive delay	http://www.disgenet.org/web/DisGeNET/menu/C1864897	578	43	20.4071560115759	2.1071039970296876	3.6742427474978356e-6	9.952363018578836e-5	10717;11277;1717;1855;191;2073;2132;2175;2260;2627;2683;271;2775;28960;29072;2972;3418;3708;3796;435;4864;4914;501;5096;5116;51604;5195;5528;5604;5860;5979;613;6497;6509;673;8398;8514;8792;894;8942;9150;9184;9451	disease_Disgenet	BCR;B4GALT1;NTRK1;SLC1A4;PEX14;PIGT;SKI;AP4B1;ITPR1;PCNT;DHCR7;GNAO1;TNFRSF11A;BRF1;DCPS;FGFR1;RET;PCCB;PLA2G6;KCNAB2;FANCA;KYNU;CTDP1;ASL;CCND2;BUB3;GATA6;AMPD2;MAP2K1;EXT2;SETD2;PPP2R5D;AHCY;ALDH7A1;KIF2A;IDH2;NPC1;TREX1;BRAF;EIF2AK3;ERCC5;QDPR;DVL1
